rid	seed	source	translation	src_gender	sent_count	prev_context	prev_context_count	matching	trail_context	trail_context_count	sampling_rule_applies
344	clients	This fact is not documented by the majority of CFD brokers. Criticism has also been expressed about the way that some CFD providers hedge their own exposure and the conflict of interest that this could cause when they define the terms under which the CFD is traded. One article suggested that some CFD providers had been running positions against their clients based on client profiles, in the expectation that those clients would lose, and that this created a conflict of interest for the providers. Bucket shops CFDs, when offered by providers under the market maker model, have been compared to the bets sold by bucket shops, which flourished in the United States at the turn of the 20th century.	Diese Tatsache wird von den meisten CFD-Brokern nicht dokumentiert. Kritik wurde auch an der Art und Weise geäußert, wie einige CFD-Anbieter ihr eigenes Risiko absichern, und an dem Interessenkonflikt, den dies verursachen könnte, wenn sie die Bedingungen festlegen, unter denen der CFD gehandelt wird. In einem Artikel wurde behauptet, dass einige CFD-Anbieter auf der Grundlage von Kundenprofilen Positionen gegen ihre Kunden aufgebaut haben, in der Erwartung, dass diese Kunden verlieren würden, und dass dies einen Interessenkonflikt für die Anbieter darstellt. Bucket Shops CFDs, wenn sie von Anbietern im Rahmen des Market-Maker-Modells angeboten werden, wurden mit den Wetten verglichen, die von Bucket Shops verkauft wurden, die in den Vereinigten Staaten zu Beginn des 20. Jahrhunderts florierten.	M	4	This fact is not documented by the majority of CFD brokers. Criticism has also been expressed about the way that some CFD providers hedge their own exposure and the conflict of interest that this could cause when they define the terms under which the CFD is traded.	2.0	One article suggested that some CFD providers had been running positions against their clients based on client profiles, in the expectation that those clients would lose, and that this created a conflict of interest for the providers.	Bucket shops CFDs, when offered by providers under the market maker model, have been compared to the bets sold by bucket shops, which flourished in the United States at the turn of the 20th century.	1.0	True
346	freelancers	"National-Bank AG (own spelling: NATIONAL-BANK) is one of the medium-sized regional banks in Germany. With around 600 employees, it provides services for approximately 100,000 retail clients, freelancers, corporate clients and institutional investors with a focus on medium-sized companies. History The National Bank was founded in 1921 under the name Deutsche Volksbank as the bank of the Christian trade union movement for the so-called ""little people""."	"Die National-Bank AG (eigene Schreibweise: NATIONAL-BANK) gehört zu den mittelgroßen Regionalbanken in Deutschland. Mit rund 600 Mitarbeitern betreut sie etwa 100.000 Privatkunden, Freiberufler, Firmenkunden und institutionelle Anleger mit Schwerpunkt im Mittelstand. Geschichte Die National-Bank wurde 1921 unter dem Namen Deutsche Volksbank als Bank der christlichen Gewerkschaftsbewegung für die so genannten ""kleinen Leute"" gegründet."	M	4						False
347	freelancers	Payment of taxes in Catalonia The aim is to achieve full fiscal sovereignty for Catalonia. This movement wants that the taxes of the Catalan citizens remain in Catalonia. So for the last 5 quarters, dozens of businessmen and freelancers pay their taxes to the Tax Catalan Office, instead of doing it in Spanish agency. In the last three quarters fifty councils have added to this initiative.	Zahlung von Steuern in Katalonien Ziel ist es, die volle steuerliche Souveränität für Katalonien zu erreichen. Diese Bewegung will, dass die Steuern der katalanischen Bürger in Katalonien bleiben. So zahlen seit fünf Quartalen Dutzende von Unternehmern und Freiberuflern ihre Steuern an das katalanische Finanzamt, anstatt dies in einer spanischen Behörde zu tun. In den letzten drei Quartalen haben sich fünfzig Gemeinden dieser Initiative angeschlossen.	M	5						False
348	freelancers	The Serbia Film Commission (Srpska filmska asocijacija in Serbian) is a private non-profit association of Serbian film companies and freelancers. In July 2009, 16 prominent film industry representatives established the Serbia Film Commission as an association of companies and freelancers based on best practice models of film commissions around the globe.	Die Serbia Film Commission (serbisch Srpska filmska asocijacija) ist ein privater, gemeinnütziger Verband serbischer Filmunternehmen und Freiberufler. 16 prominente Vertreter der Filmindustrie gründeten im Juli 2009 die Serbia Film Commission als Zusammenschluss von Unternehmen und Freiberuflern auf der Grundlage von Best-Practice-Modellen von Filmkommissionen in aller Welt.	M	2						False
350	hairdressers	Inside the arc are ex-corporation houses and there is better quality, mostly private, housing on the outside. The street names of Kildrum are taken from places associated with Robert Burns. Facilities include Cumbernauld High School, primary school, special school, health centre, YMCA, four shops, hairdressers, chemist, three churches/chapels, Salvation Army. Kildrum's history did not begin with the new town since as far back as 1 October 1310 Robert the Bruce wrote to Edward II of England from Kildrum trying, unsuccessfully, to establish peace between Scotland and England.	Die Straßennamen von Kildrum sind von Orten abgeleitet, die mit Robert Burns in Verbindung gebracht werden. Zu den Einrichtungen gehören die Cumbernauld High School, eine Grundschule, eine Sonderschule, ein Gesundheitszentrum, ein CVJM, vier Geschäfte, ein Friseur, eine Apotheke, drei Kirchen/Kapellen und die Heilsarmee. Die Geschichte von Kildrum beginnt nicht erst mit der neuen Stadt, denn bereits am 1. Oktober 1310 schrieb Robert the Bruce von Kildrum aus an Edward II. von England und versuchte erfolglos, Frieden zwischen Schottland und England herzustellen.	M	4	Inside the arc are ex-corporation houses and there is better quality, mostly private, housing on the outside. The street names of Kildrum are taken from places associated with Robert Burns.	2.0	Facilities include Cumbernauld High School, primary school, special school, health centre, YMCA, four shops, hairdressers, chemist, three churches/chapels, Salvation Army.	Kildrum's history did not begin with the new town since as far back as 1 October 1310 Robert the Bruce wrote to Edward II of England from Kildrum trying, unsuccessfully, to establish peace between Scotland and England.	1.0	True
351	hairdressers	"The matches may also be part of trials for the COVID passport scheme. 5 April –  Everybody in England is to be given access to two free rapid flow tests each week from Friday 9 April. Prime Minister Boris Johnson confirms that pubs, restaurants, hairdressers, gyms and non-essential shops can reopen from Monday 12 April. 9 April –  Philippines, Pakistan, Kenya and Bangladesh are added to the ""redlist"" of countries from where travel to England is banned, with travellers refused entry if they have visited those countries in the preceding ten days."	"Die Spiele können auch Teil von Versuchen für das COVID-Pass-System sein. 5. April - Ab Freitag, dem 9. April, hat jeder in England Zugang zu zwei kostenlosen Schnelltests pro Woche. Premierminister Boris Johnson bestätigt, dass Pubs, Restaurants, Friseure, Fitnessstudios und nicht lebensnotwendige Geschäfte ab Montag, dem 12. April, wieder öffnen können. 9. April - Die Philippinen, Pakistan, Kenia und Bangladesch werden auf die ""rote Liste"" der Länder gesetzt, aus denen die Einreise nach England verboten ist; Reisenden wird die Einreise verweigert, wenn sie diese Länder in den vorangegangenen zehn Tagen besucht haben."	M	4	The matches may also be part of trials for the COVID passport scheme. 5 April –  Everybody in England is to be given access to two free rapid flow tests each week from Friday 9 April.	2.0	Prime Minister Boris Johnson confirms that pubs, restaurants, hairdressers, gyms and non-essential shops can reopen from Monday 12 April.	"9 April –  Philippines, Pakistan, Kenya and Bangladesh are added to the ""redlist"" of countries from where travel to England is banned, with travellers refused entry if they have visited those countries in the preceding ten days."	1.0	True
354	hairdressers	It has a swimming pool at Aboyne Academy,  all-weather tennis courts, a bowling green and is home to the oldest 18 hole golf course on Royal Deeside. Aboyne Castle and the Loch of Aboyne are nearby. Aboyne has many businesses, including a supermarket (Co-op), one bank, several hairdressers, a butcher, a newsagent, an Indian restaurant and a post office. Originally, there was a railway station in the village, but it was closed on 18 June 1966.	Es gibt ein Schwimmbad in der Aboyne Academy, Allwetter-Tennisplätze, einen Bowlingplatz und den ältesten 18-Loch-Golfplatz in Royal Deeside. Aboyne Castle und das Loch of Aboyne liegen in der Nähe. Aboyne hat viele Geschäfte, darunter einen Supermarkt (Co-op), eine Bank, mehrere Friseure, einen Metzger, einen Zeitungskiosk, ein indisches Restaurant und ein Postamt. Ursprünglich gab es im Dorf einen Bahnhof, der jedoch am 18. Juni 1966 geschlossen wurde.	M	4	It has a swimming pool at Aboyne Academy,  all-weather tennis courts, a bowling green and is home to the oldest 18 hole golf course on Royal Deeside. Aboyne Castle and the Loch of Aboyne are nearby.	2.0	Aboyne has many businesses, including a supermarket (Co-op), one bank, several hairdressers, a butcher, a newsagent, an Indian restaurant and a post office.	Originally, there was a railway station in the village, but it was closed on 18 June 1966.	1.0	True
357	relatives	Some of the descendants of those people did go back to South Africa as early as 1920s, 30s, 40s, 50s, 70s, 80s and reunited with their relatives in Northern Transvaal. Today they are many Pedi and Venda speaking people in Limpopo and Venda respectively with Zimbabwean roots from these migration of the returnees. Some Basothos in Zimbabwe are still in touch with the relatives of their ancestors both in South Africa and Botswana. The Sotho of Zimbabwe which is similar to the Sesotho that is spoken in Musina and surrounding area is a corrupted Kubu and it is similar to Selobedu.	Einige der Nachkommen dieser Menschen kehrten bereits in den 1920er, 30er, 40er, 50er, 70er und 80er Jahren nach Südafrika zurück und vereinigten sich mit ihren Verwandten in Nordtransvaal. Heute gibt es viele Pedi und Venda sprechende Menschen in Limpopo bzw. Venda mit simbabwischen Wurzeln, die aus diesen Wanderungen der Rückkehrer hervorgegangen sind. Einige Basothos in Simbabwe stehen immer noch in Kontakt mit den Verwandten ihrer Vorfahren sowohl in Südafrika als auch in Botswana. Das Sotho in Simbabwe, das dem Sesotho ähnelt, das in Musina und Umgebung gesprochen wird, ist ein korrumpiertes Kubu und ähnelt dem Selobedu.	Neutral	4	Some of the descendants of those people did go back to South Africa as early as 1920s, 30s, 40s, 50s, 70s, 80s and reunited with their relatives in Northern Transvaal. Today they are many Pedi and Venda speaking people in Limpopo and Venda respectively with Zimbabwean roots from these migration of the returnees.	2.0	Some Basothos in Zimbabwe are still in touch with the relatives of their ancestors both in South Africa and Botswana.	The Sotho of Zimbabwe which is similar to the Sesotho that is spoken in Musina and surrounding area is a corrupted Kubu and it is similar to Selobedu.	1.0	True
360	producers	In the wartime conditions, he found that there was government support for the project, and in 1943 the Institut des hautes études cinématographiques (IDHEC) was established in Paris. L'Herbier became its first president in 1944 and held the position until 1969. IDHEC offered training for directors and producers, cameramen, sound technicians, editors, art directors and costume designers. It became highly influential, and many prominent filmmakers, including some from outside France, received their training there.	Unter den Bedingungen des Krieges erfuhr er, dass das Projekt von der Regierung unterstützt wurde, und 1943 wurde in Paris das Institut des hautes études cinématographiques (IDHEC) gegründet. 1944 wurde L'Herbier dessen erster Präsident und hatte dieses Amt bis 1969 inne. Das IDHEC bot eine Ausbildung für Regisseure und Produzenten, Kameraleute, Tontechniker, Cutter, künstlerische Leiter und Kostümbildner an. Es wurde sehr einflussreich, und viele prominente Filmemacher, auch außerhalb Frankreichs, erhielten dort ihre Ausbildung.	M	4	In the wartime conditions, he found that there was government support for the project, and in 1943 the Institut des hautes études cinématographiques (IDHEC) was established in Paris. L'Herbier became its first president in 1944 and held the position until 1969.	2.0	IDHEC offered training for directors and producers, cameramen, sound technicians, editors, art directors and costume designers.	It became highly influential, and many prominent filmmakers, including some from outside France, received their training there.	1.0	True
362	producers	State legislation - AB1576 On January 30, 2014 California Assemblyperson Isadore Hall (D – Compton, 64th District) introduced Assembly Bill 1576. Like its failed predecessor, AB640 in 2013 (also introduced by Hall), the bill is a statewide version of Measure B that affects Los Angeles County only and makes it a criminal offense to violate its provisions. The bill also imposes a controversial government mandate on testing, forcing producers to disclose performers' STI test details to the Department of Industrial Relations. As of June 2014 the bill has passed through the following committees: Labor and Employment (April 1); Arts, Entertainment, Sports, Tourism, and Internet Media (April 28); Appropriations (May 20); Assembly Floor Analysis (May 22).	Staatliche Gesetzgebung - AB1576 Am 30. Januar 2014 hat der kalifornische Abgeordnete Isadore Hall (D - Compton, 64. Distrikt) den Gesetzentwurf AB1576 eingebracht. Wie sein gescheiterter Vorgänger AB640 aus dem Jahr 2013 (ebenfalls von Hall eingebracht) ist der Gesetzentwurf eine landesweite Version von Maßnahme B, die nur den Bezirk Los Angeles betrifft und Verstöße gegen die Bestimmungen unter Strafe stellt. Der Gesetzentwurf sieht außerdem ein umstrittenes staatliches Testmandat vor, das die Produzenten zwingt, die Einzelheiten der STI-Tests der Darsteller an das Ministerium für Arbeitsbeziehungen weiterzugeben. Bis Juni 2014 hat der Gesetzentwurf folgende Ausschüsse durchlaufen: Arbeit und Beschäftigung (1. April); Kunst, Unterhaltung, Sport, Tourismus und Internetmedien (28. April); Bewilligungen (20. Mai); Analyse des Plenums (22. Mai).	M	4	State legislation - AB1576 On January 30, 2014 California Assemblyperson Isadore Hall (D – Compton, 64th District) introduced Assembly Bill 1576. Like its failed predecessor, AB640 in 2013 (also introduced by Hall), the bill is a statewide version of Measure B that affects Los Angeles County only and makes it a criminal offense to violate its provisions.	2.0	The bill also imposes a controversial government mandate on testing, forcing producers to disclose performers' STI test details to the Department of Industrial Relations.	As of June 2014 the bill has passed through the following committees: Labor and Employment (April 1); Arts, Entertainment, Sports, Tourism, and Internet Media (April 28); Appropriations (May 20); Assembly Floor Analysis (May 22).	1.0	True
363	producers	SIFF Cinema (Seattle International Film Festival) picked up Sonicsgate for a one-week theatrical run from December 11 to December 17, 2009. In February 2010, the Beer And Movie Fest (BAM Fest) of Portland, Oregon, selected Sonicsgate to screen at the Bagdad Theater and Pub as part of the four-venue, 50-film festival. The film's producers independently booked a four-day East Coast premiere in New York City at the People's Improv Theater from April 28 to May 1, 2010. During the NYC premiere, ESPN dedicated an entire episode of its sports journalism program Outside the Lines to the Sonics saga and Sonicsgate movie, showing a 3-minute trailer of the film and having director Jason Reid on as a guest contributor.	Das SIFF Cinema (Seattle International Film Festival) zeigte Sonicsgate vom 11. bis 17. Dezember 2009 eine Woche lang im Kino. Im Februar 2010 wählte das Beer And Movie Fest (BAM Fest) in Portland, Oregon, Sonicsgate für eine Vorführung im Bagdad Theater and Pub als Teil des 50 Filme umfassenden Festivals aus, das an vier Orten stattfand. Die Produzenten des Films buchten unabhängig voneinander eine viertägige Ostküsten-Premiere in New York City im People's Improv Theater vom 28. April bis 1. Mai 2010. Während der NYC-Premiere widmete ESPN eine ganze Folge seines Sportjournalismus-Programms Outside the Lines der Sonics-Saga und dem Sonicsgate-Film, zeigte einen dreiminütigen Trailer des Films und hatte Regisseur Jason Reid als Gastbeitrag.	M	4	SIFF Cinema (Seattle International Film Festival) picked up Sonicsgate for a one-week theatrical run from December 11 to December 17, 2009. In February 2010, the Beer And Movie Fest (BAM Fest) of Portland, Oregon, selected Sonicsgate to screen at the Bagdad Theater and Pub as part of the four-venue, 50-film festival.	2.0	The film's producers independently booked a four-day East Coast premiere in New York City at the People's Improv Theater from April 28 to May 1, 2010.	During the NYC premiere, ESPN dedicated an entire episode of its sports journalism program Outside the Lines to the Sonics saga and Sonicsgate movie, showing a 3-minute trailer of the film and having director Jason Reid on as a guest contributor.	1.0	True
367	employers	Unfortunately, working conditions for street children are often very poor because they are confined to working in the informal sector, which is unregulated by the government. In Bombay, 50,000 children are illegally employed by 11,750 hotels, restaurants, canteens, tea shops, and eating places. Because of street children's lack of protection from a family and the law, employers often exploit them, making them virtual prisoners, sometimes withholding pay, and abusing them. Employers that would not mistreat the children often will not hire them because they are seen as too great of a risk.	Leider sind die Arbeitsbedingungen für Straßenkinder oft sehr schlecht, da sie nur im informellen Sektor arbeiten können, der von der Regierung nicht reguliert wird. In Bombay sind 50.000 Kinder illegal in 11.750 Hotels, Restaurants, Kantinen, Teeläden und Esslokalen beschäftigt. Da Straßenkinder keinen Schutz durch eine Familie und das Gesetz haben, werden sie von den Arbeitgebern oft ausgebeutet, indem sie sie quasi zu Gefangenen machen, manchmal den Lohn einbehalten und sie misshandeln. Arbeitgeber, die die Kinder nicht misshandeln würden, stellen sie oft nicht ein, da sie als zu großes Risiko angesehen werden.	M	4	Unfortunately, working conditions for street children are often very poor because they are confined to working in the informal sector, which is unregulated by the government. In Bombay, 50,000 children are illegally employed by 11,750 hotels, restaurants, canteens, tea shops, and eating places.	2.0	Because of street children's lack of protection from a family and the law, employers often exploit them, making them virtual prisoners, sometimes withholding pay, and abusing them.	Employers that would not mistreat the children often will not hire them because they are seen as too great of a risk.	1.0	True
368	employers	The Kuwait government subsidizes certain types of finances for divorced or widowed Kuwaiti women provided they have children to care for. The Kuwait Labour Code provides maternity leave for women, who can receive 70-day of paid leave and up to four months of optional unpaid leave, during which employment termination is illegal. Additionally, employers with more than 50 female employees must provide infant childcare facilities by law. The Civil Service Committee Decree of 1993 discriminates between women married to Kuwaiti men versus non-Kuwaiti men.	Die kuwaitische Regierung subventioniert bestimmte Finanzierungen für geschiedene oder verwitwete kuwaitische Frauen, sofern sie Kinder zu versorgen haben. Das kuwaitische Arbeitsgesetzbuch sieht einen Mutterschaftsurlaub für Frauen vor, die 70 Tage bezahlten und bis zu vier Monate unbezahlten Urlaub erhalten können, während dessen eine Kündigung des Arbeitsverhältnisses unzulässig ist. Darüber hinaus sind Arbeitgeber mit mehr als 50 weiblichen Beschäftigten gesetzlich verpflichtet, Kinderbetreuungseinrichtungen zur Verfügung zu stellen. Der Erlass des Ausschusses für den öffentlichen Dienst von 1993 diskriminiert Frauen, die mit kuwaitischen Männern verheiratet sind, gegenüber nicht-kuwaitischen Männern.	M	4	The Kuwait government subsidizes certain types of finances for divorced or widowed Kuwaiti women provided they have children to care for. The Kuwait Labour Code provides maternity leave for women, who can receive 70-day of paid leave and up to four months of optional unpaid leave, during which employment termination is illegal.	2.0	Additionally, employers with more than 50 female employees must provide infant childcare facilities by law.	The Civil Service Committee Decree of 1993 discriminates between women married to Kuwaiti men versus non-Kuwaiti men.	1.0	True
369	employers	Edgar Ansel Mowrer, a reporter for the Chicago Daily News and president of the Foreign Press Association in Berlin, published a book-length attack on the Nazis, Germany Puts the Clock Back, and continued his critical coverage until the government demanded his resignation as head of the Association. The U.S. State Department ignored the government's demand that it arrange for his return to the U.S. When Mowrer's employers arranged for him to leave and he sought to stay to cover the September 1933 Nuremberg rally, Dodd refused to support him, believing his reporting was so provocative that it made it difficult for other American journalists to work. Assessment of Nazi intentions On October 5, 1933 Dodd gave a speech in Berlin at the American Club describing the New Deal's effect on the U.S.	Edgar Ansel Mowrer, ein Reporter der Chicago Daily News und Präsident der Foreign Press Association in Berlin, veröffentlichte einen Angriff auf die Nazis in Buchform, Germany Puts the Clock Back, und setzte seine kritische Berichterstattung fort, bis die Regierung seinen Rücktritt als Vorsitzender der Association verlangte. Das US-Außenministerium ignorierte die Forderung der Regierung, seine Rückkehr in die USA zu arrangieren. Als Mowrers Arbeitgeber seine Ausreise arrangierten und er bleiben wollte, um über die Nürnberger Kundgebung im September 1933 zu berichten, weigerte sich Dodd, ihn zu unterstützen, da er der Meinung war, seine Berichterstattung sei so provokativ, dass sie die Arbeit anderer amerikanischer Journalisten erschwere. Einschätzung der Absichten der Nazis Am 5. Oktober 1933 hielt Dodd in Berlin eine Rede im American Club, in der er die Auswirkungen des New Deal auf die USA beschrieb.	M	3						False
370	experts	I've been criticized from potentially benefiting financially from  (drilling), said Beitzel, who added he would not benefit any more than those who had Marcellus Shale under their property. In March 2015 the Maryland Legislature debated a bill, HB449, that would provide for a three-year period to study the health effects of fracking. A panel of experts would study the environmental and public health risks of hydraulic fracturing. Supporting the gas industry's concerns about the bill, Beitzel expressed opposition to the bill and has argued repeatedly that additional studies and regulations would deter gas development in Western Maryland and was not business friendly.	Ich wurde dafür kritisiert, dass ich möglicherweise finanziell von (Bohrungen) profitiere, sagte Beitzel, der hinzufügte, dass er nicht mehr profitieren würde als diejenigen, die Marcellus Shale unter ihrem Grundstück haben. Im März 2015 debattierte die Legislative von Maryland über einen Gesetzentwurf (HB449), der eine dreijährige Frist für die Untersuchung der gesundheitlichen Auswirkungen von Fracking vorsieht. Ein Expertengremium würde die Risiken von Hydraulic Fracturing für die Umwelt und die öffentliche Gesundheit untersuchen. Beitzel, der die Bedenken der Gasindustrie gegen den Gesetzentwurf unterstützte, sprach sich gegen den Gesetzentwurf aus und argumentierte wiederholt, dass zusätzliche Studien und Vorschriften die Gasentwicklung in West-Maryland verhindern würden und nicht geschäftsfreundlich seien.	M	4	I've been criticized from potentially benefiting financially from  (drilling), said Beitzel, who added he would not benefit any more than those who had Marcellus Shale under their property. In March 2015 the Maryland Legislature debated a bill, HB449, that would provide for a three-year period to study the health effects of fracking.	2.0	A panel of experts would study the environmental and public health risks of hydraulic fracturing.	Supporting the gas industry's concerns about the bill, Beitzel expressed opposition to the bill and has argued repeatedly that additional studies and regulations would deter gas development in Western Maryland and was not business friendly.	1.0	True
371	experts	"Under the new system, local private companies will organise the cafeteria of bases, while food supply in the field will be provided in the form of rations and field kitchens. In 2019, Armenia sent a military contingent to Syria. The force consists of 83 medics, demining experts, force protection and other military personnel. Artsakh  In 2002, Pashinyan's Haykakan Zhamanak reprinted Levon Ter-Petrosyan's 1997 article titled ""War or Peace"" in which the latter argued for a compromised solution in the Karabakh conflict, which would include loss of control by Armenian forces of several occupied/liberated territories of Azerbaijan."	"Das neue System sieht vor, dass lokale Privatunternehmen die Kantinen der Stützpunkte organisieren, während die Verpflegung vor Ort in Form von Rationen und Feldküchen bereitgestellt wird. 2019 entsandte Armenien ein Militärkontingent nach Syrien. Die Truppe besteht aus 83 Sanitätern, Minenräumungsexperten, Truppenschützern und anderem Militärpersonal. Artsakh 2002 druckte Pashinyans Haykakan Zhamanak einen Artikel von Levon Ter-Petrosyan aus dem Jahr 1997 mit dem Titel ""Krieg oder Frieden"" ab, in dem dieser für eine Kompromisslösung im Karabach-Konflikt plädierte, die den Verlust der Kontrolle über mehrere besetzte/befreite Gebiete Aserbaidschans durch armenische Streitkräfte beinhalten würde."	M	5						False
372	experts	Representative Sankey would be a staunch supporter of President Donald Trump's administration and played a central role in the section within the GOP who attempted to overturn Pennsylvania's election results based upon the false narrative from the Trump administration that the election was stolen after his defeat to then-candidate Joe Biden. This would include a motion to the Pennsylvania Commonwealth Court that urged the court to void Pennsylvania's election results in which Sankey signed along with other conservative lawmakers in the state house. There was strong consensus amongst voting experts and government agencies that there was no widespread fraud and all thirteen lawsuits alleging electoral fraud in Pennsylvania would be dismissed. Representative Sankey would endorse Jeff Bartos for the 2022 Pennsylvania Senate Election.	Der Abgeordnete Sankey ist ein überzeugter Anhänger der Regierung von Präsident Donald Trump und spielte eine zentrale Rolle in der Sektion innerhalb der GOP, die versuchte, die Wahlergebnisse von Pennsylvania zu kippen, basierend auf der falschen Darstellung der Trump-Regierung, dass die Wahl nach seiner Niederlage gegen den damaligen Kandidaten Joe Biden gestohlen worden sei. Dazu gehörte auch ein Antrag an das Commonwealth-Gericht von Pennsylvania, der das Gericht aufforderte, die Wahlergebnisse von Pennsylvania für ungültig zu erklären, den Sankey zusammen mit anderen konservativen Gesetzgebern im Repräsentantenhaus des Bundesstaates unterzeichnete. Unter Wahlexperten und Regierungsbehörden herrschte ein starker Konsens darüber, dass es keinen weit verbreiteten Betrug gab, und alle dreizehn Klagen wegen Wahlbetrugs in Pennsylvania wurden abgewiesen. Der Abgeordnete Sankey unterstützte Jeff Bartos bei den Senatswahlen in Pennsylvania 2022.	M	4	Representative Sankey would be a staunch supporter of President Donald Trump's administration and played a central role in the section within the GOP who attempted to overturn Pennsylvania's election results based upon the false narrative from the Trump administration that the election was stolen after his defeat to then-candidate Joe Biden. This would include a motion to the Pennsylvania Commonwealth Court that urged the court to void Pennsylvania's election results in which Sankey signed along with other conservative lawmakers in the state house.	2.0	There was strong consensus amongst voting experts and government agencies that there was no widespread fraud and all thirteen lawsuits alleging electoral fraud in Pennsylvania would be dismissed.	Representative Sankey would endorse Jeff Bartos for the 2022 Pennsylvania Senate Election.	1.0	True
376	specialists	In a joint position as professor, she conducts research and nursing practice development for chronically ill adults in the National University Hospital. Research  Helga has engaged in both qualitative and quantitative research and investigated the experience, symptoms, and condition of people with various long-term diseases, especially pulmonary and neurological diseases, and their families. She has also developed and researched nursing services based on partnership as practice, in collaboration with clinical nurse specialists and staff nurses at Landspítali. In her doctoral project, Helga described the experience of people with lung diseases and developed research methods which became the basis of further research on nursing practice, particularly for lung patients.	In einer gemeinsamen Position als Professorin führt sie Forschung und Entwicklung der Pflegepraxis für chronisch kranke Erwachsene im Nationalen Universitätskrankenhaus durch. Forschung Helga hat sich sowohl mit qualitativer als auch mit quantitativer Forschung befasst und die Erfahrungen, Symptome und den Zustand von Menschen mit verschiedenen Langzeitkrankheiten, insbesondere Lungen- und neurologischen Krankheiten, und ihren Familien untersucht. Sie hat auch Pflegedienstleistungen entwickelt und erforscht, die auf Partnerschaft als Praxis basieren, in Zusammenarbeit mit klinischen Krankenschwestern und Krankenpflegern in Landspítali. In ihrem Promotionsprojekt beschrieb Helga die Erfahrungen von Menschen mit Lungenkrankheiten und entwickelte Forschungsmethoden, die die Grundlage für weitere Forschung zur Pflegepraxis, insbesondere für Lungenpatienten, wurden.	Inclusive	4	In a joint position as professor, she conducts research and nursing practice development for chronically ill adults in the National University Hospital. Research  Helga has engaged in both qualitative and quantitative research and investigated the experience, symptoms, and condition of people with various long-term diseases, especially pulmonary and neurological diseases, and their families.	2.0	She has also developed and researched nursing services based on partnership as practice, in collaboration with clinical nurse specialists and staff nurses at Landspítali.	In her doctoral project, Helga described the experience of people with lung diseases and developed research methods which became the basis of further research on nursing practice, particularly for lung patients.	1.0	True
377	specialists	"Architectural technology can be summarised as the ""technical design and expertise used in the application and integration of construction technologies in the building design process."" or as ""The ability to analyse, synthesise and evaluate building design factors in order to produce efficient and effective technical design solutions which satisfy performance, production and procurement criteria."" History   Many specialists and professionals consider Vitruvius' theories as the foundations of architectural technology. Vitruvius' attempt to classify building types, styles, materials and construction methods influenced the creation of many disciplines such as civil engineering, structural engineering, architectural technology and other practices which, now and since the 19th century, form a conceptual framework for architectural design."	"Architekturtechnologie kann zusammengefasst werden als ""technische Planung und Fachwissen, die bei der Anwendung und Integration von Bautechnologien im Bauplanungsprozess eingesetzt werden"" oder als ""die Fähigkeit, Faktoren der Bauplanung zu analysieren, zu synthetisieren und zu bewerten, um effiziente und effektive technische Planungslösungen zu schaffen, die Leistungs-, Produktions- und Beschaffungskriterien erfüllen"". Geschichte Viele Fachleute und Experten betrachten die Theorien von Vitruv als die Grundlagen der Architekturtechnologie. Vitruvs Versuch, Gebäudetypen, Stile, Materialien und Konstruktionsmethoden zu klassifizieren, beeinflusste die Schaffung vieler Disziplinen wie Bauingenieurwesen, Hochbau, Architekturtechnologie und andere Praktiken, die heute und seit dem 19."	Neutral	3						False
379	specialists	Moscow Institute of Physics and Technology (MIPT; , also known as PhysTech), is a public research university located in Moscow, Russia. It prepares specialists in theoretical and applied physics, applied mathematics and related disciplines. The main MIPT campus is located in Dolgoprudny, a northern suburb of Moscow.	Das Moskauer Institut für Physik und Technologie (MIPT; , auch bekannt als PhysTech) ist eine öffentliche Forschungsuniversität in Moskau, Russland. Es bildet Fachleute in theoretischer und angewandter Physik, angewandter Mathematik und verwandten Disziplinen aus. Der Hauptcampus des MIPT befindet sich in Dolgoprudny, einem nördlichen Vorort von Moskau.	Neutral	3						False
383	partners	The ranch was founded by Fred Stimson, whose North West Cattle Company kept cattle on  of open range between 1881 and 1902. Stimson used the Bar U brand for NWCC stock. From 1902 to 1925 the Bar U was operated by George Lane and his business partners, whose business ventures included meat packing, mills and other farms and ranches. Lane renamed the operation the Bar U Ranch, buying out his partners in 1908.	Die Ranch wurde von Fred Stimson gegründet, dessen North West Cattle Company zwischen 1881 und 1902 Rinder auf offener Weide hielt. Stimson benutzte die Marke Bar U für das Vieh der NWCC. Von 1902 bis 1925 wurde die Bar U von George Lane und seinen Geschäftspartnern betrieben, zu deren Unternehmungen Fleischverpackungen, Mühlen und andere Farmen und Ranches gehörten. Lane benannte den Betrieb in Bar U Ranch um und kaufte seine Partner 1908 auf.	M	4	The ranch was founded by Fred Stimson, whose North West Cattle Company kept cattle on  of open range between 1881 and 1902. Stimson used the Bar U brand for NWCC stock.	2.0	From 1902 to 1925 the Bar U was operated by George Lane and his business partners, whose business ventures included meat packing, mills and other farms and ranches.	Lane renamed the operation the Bar U Ranch, buying out his partners in 1908.	1.0	True
