rid	seed	source	translation	src_gender	sent_count	prev_context	prev_context_count	matching	trail_context	trail_context_count	sampling_rule_applies
279	senders	All messages from addresses in these lists are automatically blocked. Challenge/response (C/R): A controversial system in which challenge emails are sent to unfamiliar sending addresses in an attempt to validate those addresses and their associated emails. Legitimate senders who are not yet approved are thus tasked with an additional “response” effort in sending mail. Also, as spam is often crafted with forged sending addresses, people, otherwise unrelated to the incident, may be sent spurious challenges — a form of backscatter.	"Alle Nachrichten von Adressen in diesen Listen werden automatisch blockiert. Challenge/Response (C/R): Ein umstrittenes System, bei dem Herausforderungs-E-Mails an unbekannte Absenderadressen gesendet werden, um diese Adressen und ihre zugehörigen E-Mails zu validieren. Legitime Absender, die noch nicht genehmigt wurden, sind somit mit zusätzlichem Aufwand bei der Response"" beim Versenden von E-Mails konfrontiert. Da Spam oft mit gefälschten Absenderadressen erstellt wird, können auch Personen, die nichts mit dem Vorfall zu tun haben, betrügerische Herausforderungen erhalten - eine Form von Backscatter."""	M	5						False
280	illustrators	"The celebrities included Sarah McLachlan, Carly Rae Jepsen, Steve Nash, and Elisha Cuthbert. The video was on Amazon's Canada website first while sending one dollar donations from individual sales of Lee's books to the TD Canadian Children’s Book Week. The promotion was to ""send 30 authors, illustrators, and storytellers to schools, libraries, bookstores, and community centers across Canada."" It was later released on YouTube and Facebook by HarperCollins Canada."	"Die Prominenten umfassten Sarah McLachlan, Carly Rae Jepsen, Steve Nash und Elisha Cuthbert. Das Video war zuerst auf der kanadischen Website von Amazon, während Bücher von Lee verkauft wurden, wobei ein Dollar pro Verkauf an die TD Canadian Children’s Book Week gespendet wurde. Die Aktion hatte zum Ziel, 30 Autoren, Illustratoren und Geschichtenerzähler in Schulen, Bibliotheken, Buchhandlungen und Gemeindezentren in ganz Kanada zu schicken"". Später wurde das Video auch auf YouTube und Facebook von HarperCollins Canada veröffentlicht."""	M	4	The celebrities included Sarah McLachlan, Carly Rae Jepsen, Steve Nash, and Elisha Cuthbert. The video was on Amazon's Canada website first while sending one dollar donations from individual sales of Lee's books to the TD Canadian Children’s Book Week.	2.0	"The promotion was to ""send 30 authors, illustrators, and storytellers to schools, libraries, bookstores, and community centers across Canada."""	It was later released on YouTube and Facebook by HarperCollins Canada.	1.0	True
281	illustrators	History  Tiny Owl Publishing was founded in 2015 by Delaram Ghanimifard and her husband Karim Arghandehpour, with the intent to focus on diversity and inclusion in children's picture books. In their first year, they published nine titles, all of which were translations of titles from Iran. Tiny Owl bring together authors and illustrators from different countries to collaborate. Tiny Owl Publishing also work closely with schools, libraries, and literacy charities.	Geschichte Tiny Owl Publishing wurde 2015 von Delaram Ghanimifard und ihrem Ehemann Karim Arghandehpour gegründet, mit dem Ziel, sich auf Vielfalt und Inklusion in Bilderbüchern für Kinder zu konzentrieren. In ihrem ersten Jahr veröffentlichten sie neun Titel, die alle Übersetzungen von Titeln aus dem Iran waren. Tiny Owl bringt Autoren und Illustratoren aus verschiedenen Ländern zusammen, um zusammenzuarbeiten. Tiny Owl Publishing arbeitet auch eng mit Schulen, Bibliotheken und Leseförderungsorganisationen zusammen.	M	4	History  Tiny Owl Publishing was founded in 2015 by Delaram Ghanimifard and her husband Karim Arghandehpour, with the intent to focus on diversity and inclusion in children's picture books. In their first year, they published nine titles, all of which were translations of titles from Iran.	2.0	Tiny Owl bring together authors and illustrators from different countries to collaborate.	Tiny Owl Publishing also work closely with schools, libraries, and literacy charities.	1.0	True
282	illustrators	Martin. The collection was first published in July 1987 by Dark Harvest.It contains 11 short stories. The hardcover edition featured interior artwork by illustrators Val Lakey Lindahn and Ron Lindahn. The title story, originally published in November 1985 in Asimov's Science Fiction, won the 1986 Nebula Award for Best Novelette and the Science Fiction Chronicle Readers Poll, and was nominated for the Hugo Award for Best Novelette.	Martin. Die Sammlung wurde im Juli 1987 von Dark Harvest erstmals veröffentlicht. Sie enthält 11 Kurzgeschichten. Die gebundene Ausgabe enthielt Innengrafiken der Illustratoren Val Lakey Lindahn und Ron Lindahn. Die Titelgeschichte, ursprünglich im November 1985 in der Asimov's Science Fiction veröffentlicht, gewann den Nebula Award 1986 für die beste Novelle sowie den Science Fiction Chronicle Readers Poll und war für den Hugo Award als beste Novelle nominiert.	M	5						False
286	extremists	They also referenced multiple incidents of hate crimes already perpetrated across the country such as three Asian American family members stabbed by an individual who claimed that the family was Chinese and spreading the virus. Terrorist attacks   In its magazine Al-Naba, ISIL recommended that its members exploit the pandemic in order to carry out terrorist attacks. Some extremists regard the virus as being divine punishment for human sins, both in the West and in Muslim countries. The International Crisis Group said that the pandemic would harm international counterterrorism efforts.	Sie bezogen sich auch auf mehrere bereits im ganzen Land begangene Vorfälle von Hassverbrechen wie z.B. drei asiatisch-amerikanische Familienmitglieder, die von einer Person erstochen wurden, die behauptete, die Familie sei chinesisch und verbreite das Virus. Terroranschläge.  In seinem Magazin Al-Naba empfahl der ISIL seinen Mitgliedern, die Pandemie auszunutzen, um Terroranschläge durchzuführen. Einige Extremisten betrachten das Virus als göttliche Strafe für menschliche Sünden, sowohl im Westen als auch in muslimischen Ländern. Die Internationale Krisengruppe sagte voraus, dass die Pandemie die internationalen Bemühungen zur Terrorismusbekämpfung beeinträchtigen würde.	M	5						False
287	extremists	"Sarawak Sovereignty Movement spokesman Dato Morshidi Abdul Rahman said that the people had ""had enough of the lop-sided development between the peninsula and Sarawak"", and that something needed to be done about it. He explained, ""We are a civil movement and apolitical. We are not militants or extremists. Sarawak is one of the partners that form Malaysia."	"Der Sprecher der Bewegung für die Souveränität Sarawaks, Dato Morshidi Abdul Rahman, sagte, dass die Menschen genug von der einseitigen Entwicklung zwischen der Halbinsel und Sarawak"" gehabt hätten und dass etwas dagegen unternommen werden müsse. Er erklärte: ""Wir sind eine zivile Bewegung und unpolitisch. Wir sind keine Militanten oder Extremisten. Sarawak ist einer der Partner, die Malaysia bilden."""""	M	4	"Sarawak Sovereignty Movement spokesman Dato Morshidi Abdul Rahman said that the people had ""had enough of the lop-sided development between the peninsula and Sarawak"", and that something needed to be done about it. He explained, ""We are a civil movement and apolitical."	2.0	We are not militants or extremists.	Sarawak is one of the partners that form Malaysia.	1.0	True
289	extremists	Dreamslayer then uses his powers to pull Lian out of the timestream shortly before her death, and offers to return her to Roy in exchange for him turning on the Titans. Using trickery, Roy pretends to betray his friends, but instead scrambles Dreamslayer's teleportation field. As the Extremists retreat, Roy stays behind with Lian, finally reunited with his daughter. Teen Titans Go!	Dreamslayer benutzt dann seine Kräfte, um Lian kurz vor ihrem Tod aus dem Zeitstrom zu ziehen und bietet an, sie gegen Roys Verrat an den Titans zurückzugeben. Unter Vortäuschung eines Verrats an seinen Freunden gelingt es Roy jedoch, Dreamslayers Teleportationsfeld durcheinanderzubringen. Während die Extremisten sich zurückziehen, bleibt Roy bei Lian und wird endlich mit seiner Tochter wiedervereint. Teen Titans Go!	M	4	Dreamslayer then uses his powers to pull Lian out of the timestream shortly before her death, and offers to return her to Roy in exchange for him turning on the Titans. Using trickery, Roy pretends to betray his friends, but instead scrambles Dreamslayer's teleportation field.	2.0	As the Extremists retreat, Roy stays behind with Lian, finally reunited with his daughter.	Teen Titans Go!	1.0	True
290	ministers	The denomination currently is working on a new mission strategy, the AGAPE program, started in 2005. The latest strategy is the Welsh Independents Development Programme. Statistics  In 2006 it had 16 associations of churches, 450 congregations, 31,000 members and about 107 ministers. Its worship services are held primarily in the Welsh language.	Die Konfession arbeitet derzeit an einer neuen Missionsstrategie, dem AGAPE-Programm, das 2005 begonnen wurde. Die neueste Strategie ist das walisische Independent Development Programme. Statistiken Im Jahr 2006 gab es 16 Gemeindeverbände, 450 Gemeinden, 31.000 Mitglieder und ungefähr 107 Pastoren. Die Gottesdienste finden hauptsächlich in walisischer Sprache statt.	Neutral	5						False
292	ministers	In March 2013, the Civil Aviation Authority awarded MRIA international airport certification, allowing it to receive international flights. The airport was opened for flight operations on 18 March 2013. President Rajapaksa, his ministers, and other dignitaries arrived in a SriLankan Airlines Airbus A340 to attend the inauguration ceremony. The first commercial flight to land at Mattala was SriLankan Airlines Flight 226 from Dubai, followed by an Air Arabia flight from Sharjah and a Flydubai flight from Dubai.	Im März 2013 hat die Zivilluftfahrtbehörde dem MRIA den internationalen Flughafenzertifizierung verliehen, wodurch es internationale Flüge empfangen durfte. Der Flughafen wurde am 18. März 2013 für den Flugbetrieb eröffnet. Präsident Rajapaksa, seine Minister und andere Würdenträger kamen mit einem SriLankan Airlines Airbus A340 zur Einweihungsfeier. Der erste kommerzielle Flug, der in Mattala landete, war der SriLankan Airlines Flug 226 aus Dubai, gefolgt von einem Air Arabia Flug aus Sharjah und einem Flydubai Flug aus Dubai.	M	4	In March 2013, the Civil Aviation Authority awarded MRIA international airport certification, allowing it to receive international flights. The airport was opened for flight operations on 18 March 2013.	2.0	President Rajapaksa, his ministers, and other dignitaries arrived in a SriLankan Airlines Airbus A340 to attend the inauguration ceremony.	The first commercial flight to land at Mattala was SriLankan Airlines Flight 226 from Dubai, followed by an Air Arabia flight from Sharjah and a Flydubai flight from Dubai.	1.0	True
295	readers	"In August 2017, Sedokova announced that she had ended her relationship with Komarov. In September 2020, she married for the third time, to Latvian professional basketball player Jānis Timma. In December 2010, Sedokova came out as bisexual during an online conference with the readers of the Ukrainian portal tochka.net. She later confirmed it in an interview with Novyi Kanal, describing her sexual experiences with her female lovers as ""wonderful""."	"Im August 2017 gab Sedokova bekannt, dass sie ihre Beziehung mit Komarov beendet habe. Im September 2020 heiratete sie zum dritten Mal den lettischen professionellen Basketballspieler Jānis Timma. Im Dezember 2010 outete sich Sedokova als bisexuell während einer Online-Konferenz mit den Lesern des ukrainischen Portals tochka.net. Später bestätigte sie dies in einem Interview mit Novyi Kanal und beschrieb ihre sexuellen Erfahrungen mit ihren weiblichen Liebhabern als ""wunderbar""."	M	4	In August 2017, Sedokova announced that she had ended her relationship with Komarov. In September 2020, she married for the third time, to Latvian professional basketball player Jānis Timma.	2.0	In December 2010, Sedokova came out as bisexual during an online conference with the readers of the Ukrainian portal tochka.net.	"She later confirmed it in an interview with Novyi Kanal, describing her sexual experiences with her female lovers as ""wonderful""."	1.0	True
297	readers	Serena comes to talk to him and he lies and says that he has just delayed the launch. Dan is walking with his book agent. Her agent tells him Serena is distracting his readers from him becoming a writer away from Inside. If Serena and Dan are dating, the readers will want a sequel to Inside.	Serena kommt, um mit ihm zu sprechen, und er lügt und sagt, dass er den Start nur verzögert hat. Dan geht mit seinem Buchagenten spazieren. Ihr Agent sagt ihm, dass Serena seine Leser davon ablenkt, dass er ein Schriftsteller wird, der sich von Inside entfernt. Wenn Serena und Dan zusammen sind, werden die Leser eine Fortsetzung von Inside wollen.	M	4	Serena comes to talk to him and he lies and says that he has just delayed the launch. Dan is walking with his book agent.	2.0	Her agent tells him Serena is distracting his readers from him becoming a writer away from Inside.	If Serena and Dan are dating, the readers will want a sequel to Inside.	1.0	True
298	readers	"It received overwhelmingly positive reviews. Metacritic called ""it a great book filled with suspense at every page"". Meagan Albright's review stated, ""It is a rare book that can create an entirely new fantastic, harsh, creative yet believable world for readers to visit. This book is not only sure to be a hit with existing fans of the series; it will also attract new readers to this dark and twisty world""."	Es erhielt überwiegend positive Bewertungen. Metacritic nannte es 'ein großartiges Buch, das auf jeder Seite mit Spannung gefüllt ist'. Meagan Albrights Rezension besagt, 'Es ist ein seltenes Buch, das eine völlig neue fantastische, harte, kreative und dennoch glaubwürdige Welt für Leserinnen und Leser schaffen kann. Dieses Buch wird nicht nur bestehende Fans der Serie begeistern, sondern auch neue Leserinnen und Leser in diese düstere und verworrene Welt locken'.	Inclusive	4	"It received overwhelmingly positive reviews. Metacritic called ""it a great book filled with suspense at every page""."	2.0	"Meagan Albright's review stated, ""It is a rare book that can create an entirely new fantastic, harsh, creative yet believable world for readers to visit."	"This book is not only sure to be a hit with existing fans of the series; it will also attract new readers to this dark and twisty world""."	1.0	True
300	practitioners	ABC Codes are five-digit alpha codes (e.g., AAAAA) used by licensed and non-licensed healthcare practitioners to supplement medical codes (e.g. CPT and HCPCS II) on standard electronic (e.g.	ABC-Codes sind fünfstellige alphanumerische Codes (z. B. AAAAA), die von lizenzierten und nicht-lizenzierten medizinischen Fachkräften verwendet werden, um medizinische Codes (z. B. CPT und HCPCS II) auf standardisierten elektronischen Geräten (z. B. ) zu ergänzen.	Neutral	1						False
302	practitioners	The College of Registered Nurses of Alberta (CRNA) is the professional and regulatory body for more than 36,000 registered nurses and nurse practitioners licensed to practice in the province of Alberta, Canada. The CRNA regulates registered nurses, nurse practitioners, certified graduate nurses, graduate nurses and graduate nurse practitioners.	Das College of Registered Nurses of Alberta (CRNA) ist das berufliche und regelnde Gremium für mehr als 36.000 registrierte Krankenschwestern und Krankenpfleger sowie für Krankenschwesterpraktikerinnen, die in der Provinz Alberta, Kanada, zugelassen sind. Das CRNA reguliert registrierte Krankenschwestern, Krankenschwesterpraktikerinnen, zertifizierte Absolventenkrankenschwestern, Absolventenkrankenschwestern und Absolventenkrankenpflegerinnen.	F	2						False
303	practitioners	Events  Retopia is the annual cultural and technological festival of Department of Energy and Environment at TERI School of Advanced Studies, New Delhi. Retopia refers to an ideal state or situation, evolving from the English word 'utopia'. The objective of the festival is to bring together government, academics, industry and other practitioners on a common platform to discuss clean energy prospects on environmental, technical and commercial lines. The 12th Convocation of TERI School of Advanced Studies (TERI SAS) was held on 14 Nov 2019.	Veranstaltungen  Retopia ist das jährliche kulturelle und technologische Festival des Departments für Energie und Umwelt an der TERI School of Advanced Studies in Neu-Delhi. Retopia bezieht sich auf einen idealen Zustand oder eine Situation, abgeleitet von dem englischen Wort 'Utopie'. Das Ziel des Festivals ist es, Regierung, Akademiker, Industrie und andere Praktiker auf einer gemeinsamen Plattform zusammenzubringen, um über die Perspektiven sauberer Energie in Umwelt-, technischen und kommerziellen Aspekten zu diskutieren. Die 12. Abschlussfeier der TERI School of Advanced Studies (TERI SAS) fand am 14. Nov 2019 statt.	M	4	Events  Retopia is the annual cultural and technological festival of Department of Energy and Environment at TERI School of Advanced Studies, New Delhi. Retopia refers to an ideal state or situation, evolving from the English word 'utopia'.	2.0	The objective of the festival is to bring together government, academics, industry and other practitioners on a common platform to discuss clean energy prospects on environmental, technical and commercial lines.	The 12th Convocation of TERI School of Advanced Studies (TERI SAS) was held on 14 Nov 2019.	1.0	True
308	stonecutters	She was regarded as an ancestral deity of Kagami zukuri no muraji (The mirror-making clans). In Japanese mythology, she created the exquisite Yata-no-kagami mirror which lures the sun goddess Amaterasu out of her cave and returns light to the world. Due to this achievement, Ishikori-dome is worshipped by makers of mirrors and stonecutters. She is worshiped as the god of casting and metalworking.	Sie wurde als eine Ahnengottheit der Kagami-Zukuri-no-Muraji (Spiegel-Hersteller-Clans) angesehen. In der japanischen Mythologie schuf sie den wunderschönen Yata-no-Kagami-Spiegel, der die Sonnengöttin Amaterasu aus ihrer Höhle lockt und Licht in die Welt zurückbringt. Aufgrund dieser Leistung wird Ishikori-dome von Spiegelherstellern und Steinmetzen verehrt. Sie wird als die Göttin der Gießerei und Metallverarbeitung verehrt.	M	4	She was regarded as an ancestral deity of Kagami zukuri no muraji (The mirror-making clans). In Japanese mythology, she created the exquisite Yata-no-kagami mirror which lures the sun goddess Amaterasu out of her cave and returns light to the world.	2.0	Due to this achievement, Ishikori-dome is worshipped by makers of mirrors and stonecutters.	She is worshiped as the god of casting and metalworking.	1.0	True
309	stonecutters	In the churchyard a school for 35 pupils was built in 1837, which was only the second elementary school in Belgrade at the time. During the Čukur Fountain incident in June 1862, and the subsequent bombardment of the city by the Ottomans from the fortress, thousands of women and children found refuge in Tašmajdan's caves. Because of the vicinity of the cemetery in Tašmajdan, there were many shops of funeral equipment and stonecutters. Small shops in time evolved into larger facilities, mostly selling old and cheap goods for the poorer citizens.	Im Friedhof wurde 1837 eine Schule für 35 Schülerinnen und Schüler gebaut, was zu dieser Zeit nur die zweite Grundschule in Belgrad war. Während des Vorfalls am Čukur-Brunnen im Juni 1862 und der anschließenden Bombardierung der Stadt durch die Osmanen von der Festung aus fanden Tausende von Frauen und Kindern Zuflucht in den Höhlen von Tašmajdan. Aufgrund der Nähe des Friedhofs in Tašmajdan gab es viele Geschäfte für Bestattungszubehör und Steinmetze. Kleine Geschäfte entwickelten sich im Laufe der Zeit zu größeren Einrichtungen, die hauptsächlich alte und billige Waren für die ärmeren Bürger verkauften.	M	4	In the churchyard a school for 35 pupils was built in 1837, which was only the second elementary school in Belgrade at the time. During the Čukur Fountain incident in June 1862, and the subsequent bombardment of the city by the Ottomans from the fortress, thousands of women and children found refuge in Tašmajdan's caves.	2.0	Because of the vicinity of the cemetery in Tašmajdan, there were many shops of funeral equipment and stonecutters.	Small shops in time evolved into larger facilities, mostly selling old and cheap goods for the poorer citizens.	1.0	True
310	chairpeople	Informal meetings continued through the night of 2 December and into 3 December. The main discussions were in meetings in which some 20–40 ministers took part. The people attending these meetings varied according to subject, and the chairpeople did their utmost to ensure that participants represented a cross-section of the members' positions on the relevant subjects. Progress was reported in a number of areas, but by late afternoon it was clear that there was too little time left to complete the work of narrowing the gaps, bringing the draft declaration back to the plenary working groups, making any additional changes arising from the working groups and then approving the declaration by consensus.	Informelle Treffen wurden bis in die Nacht des 2. Dezembers und den 3. Dezember hinein fortgesetzt. Die Hauptdiskussionen fanden in Sitzungen statt, an denen etwa 20-40 Minister teilnahmen. Die Teilnehmer dieser Treffen variierten je nach Thema, und die Vorsitzenden taten ihr Bestes, um sicherzustellen, dass die Teilnehmer eine Querschnitt der Positionen der Mitglieder zu den relevanten Themen darstellten. Es wurden Fortschritte in mehreren Bereichen berichtet, aber am späten Nachmittag war klar, dass zu wenig Zeit übrig war, um die Kluft zu schließen, den Entwurf der Erklärung zurück in die Plenararbeitsgruppen zu bringen, etwaige zusätzliche Änderungen aufgrund der Arbeitsgruppen vorzunehmen und die Erklärung dann einvernehmlich zu genehmigen.	Neutral	4	Informal meetings continued through the night of 2 December and into 3 December. The main discussions were in meetings in which some 20–40 ministers took part.	2.0	The people attending these meetings varied according to subject, and the chairpeople did their utmost to ensure that participants represented a cross-section of the members' positions on the relevant subjects.	Progress was reported in a number of areas, but by late afternoon it was clear that there was too little time left to complete the work of narrowing the gaps, bringing the draft declaration back to the plenary working groups, making any additional changes arising from the working groups and then approving the declaration by consensus.	1.0	True
311	chairpeople	Volt Europa consists of national organisations and parties from a total of 29 countries and entered the 2019 EU election with a unified election programme. Party Executive Committee  Volt Germany's federal executive committee, elected in 2019, currently consists of a dual leadership with Friederike Schier and Paul Loeper, four vice-chairpeople (Caroline Flohr, Sophie Griesbacher, Paulo Alexandre, Konstantin Feist) and treasurer Leo Lüddecke. At the December Party Congress 2021, Rebekka Müller and Connor Geiger were elected as the new designated chairpeople with four vice-chairpeople (Carina Beckmann, Jennifer Scharpenberg, Maximilian Ochs, Jens Többen). Likewise, the re-election of the incumbent treasurer Leo Lüdecke took place.	Volt Europa besteht aus nationalen Organisationen und Parteien aus insgesamt 29 Ländern und ist mit einem einheitlichen Wahlprogramm in die EU-Wahl 2019 eingetreten. Der Bundesvorstand von Volt Deutschland besteht derzeit aus einer Doppelspitze mit Friederike Schier und Paul Loeper, vier stellvertretenden Vorsitzenden (Caroline Flohr, Sophie Griesbacher, Paulo Alexandre, Konstantin Feist) und dem Schatzmeister Leo Lüddecke. Auf dem Parteitag im Dezember 2021 wurden Rebekka Müller und Connor Geiger als neue designierte Vorsitzende mit vier stellvertretenden Vorsitzenden (Carina Beckmann, Jennifer Scharpenberg, Maximilian Ochs, Jens Többen) gewählt. Ebenso fand die Wiederwahl des amtierenden Schatzmeisters Leo Lüdecke statt.	Neutral	4	Volt Europa consists of national organisations and parties from a total of 29 countries and entered the 2019 EU election with a unified election programme. Party Executive Committee  Volt Germany's federal executive committee, elected in 2019, currently consists of a dual leadership with Friederike Schier and Paul Loeper, four vice-chairpeople (Caroline Flohr, Sophie Griesbacher, Paulo Alexandre, Konstantin Feist) and treasurer Leo Lüddecke.	2.0	At the December Party Congress 2021, Rebekka Müller and Connor Geiger were elected as the new designated chairpeople with four vice-chairpeople (Carina Beckmann, Jennifer Scharpenberg, Maximilian Ochs, Jens Többen).	Likewise, the re-election of the incumbent treasurer Leo Lüdecke took place.	1.0	True
312	chairpeople	It wasn't until 1975 that she landed a supporting role in the propaganda film Breaking with Old Ideas. She became an affiliated actress with the Shanghai Film Studio only in 1984. In May 2013, Wu Jing was voted one of the 9 vice-chairpeople of the Shanghai Film Association. Personal life Wu Jing and her husband Zhang Yuan () appeared in many films together, such as Clown's Adventure (1990).	"Erst im Jahr 1975 erhielt sie eine Nebenrolle im Propagandafilm ""Breaking with Old Ideas"". Erst im Jahr 1984 wurde sie als angeschlossene Schauspielerin beim Shanghai Film Studio eingestellt. Im Mai 2013 wurde Wu Jing zur stellvertretenden Vorsitzenden des Shanghai Film Association gewählt. Privatleben: Wu Jing und ihr Ehemann Zhang Yuan () traten gemeinsam in vielen Filmen auf, wie zum Beispiel ""Clown's Adventure"" (1990)."	Neutral	4	It wasn't until 1975 that she landed a supporting role in the propaganda film Breaking with Old Ideas. She became an affiliated actress with the Shanghai Film Studio only in 1984.	2.0	In May 2013, Wu Jing was voted one of the 9 vice-chairpeople of the Shanghai Film Association.	Personal life Wu Jing and her husband Zhang Yuan () appeared in many films together, such as Clown's Adventure (1990).	1.0	True
315	respondents	"In January 2015 an Armenian family of seven was massacred in their house at night by Russian deserter Valery Permyakov from the military base. He was soon apprehended, and anti-government and anti-Russian rallies ensued in Yerevan and Gyumri. A June 2015 poll in Armenia found that 55% of respondents ""find the presence of any other state’s or structure’s military bases in Armenia acceptable"", mostly citing the need of protection against Turkey (24%) and Azerbaijan (16%). On July, 2020, a Russian serviceman was found dead in an apartment he rented in the city."	"Im Januar 2015 wurde eine armenische Familie mit sieben Mitgliedern in ihrem Haus nachts vom russischen Deserteur Valery Permyakov von der Militärbasis massakriert. Er wurde bald darauf festgenommen, und es folgten anti-regierungs- und anti-russische Kundgebungen in Eriwan und Gumri. Eine Umfrage im Juni 2015 in Armenien ergab, dass 55% der Befragten ""die Präsenz von Militärbasen anderer Staaten oder Organisationen in Armenien akzeptabel"" fanden und dabei hauptsächlich den Schutz vor der Türkei (24%) und Aserbaidschan (+16%) nannten. Im Juli 2020 wurde ein russischer Soldat tot in einer von ihm gemieteten Wohnung in der Stadt aufgefunden."	Neutral	4	In January 2015 an Armenian family of seven was massacred in their house at night by Russian deserter Valery Permyakov from the military base. He was soon apprehended, and anti-government and anti-Russian rallies ensued in Yerevan and Gyumri.	2.0	"A June 2015 poll in Armenia found that 55% of respondents ""find the presence of any other state’s or structure’s military bases in Armenia acceptable"", mostly citing the need of protection against Turkey (24%) and Azerbaijan (16%)."	On July, 2020, a Russian serviceman was found dead in an apartment he rented in the city.	1.0	True
316	respondents	The Survey developed included historical information of the respondent - the date and place they were born, the date and place they joined the religion, and where they were living at the time of the Survey as well as their national and religious background. The Survey was widespread by the summer of 1935. The complete collection of respondents is a little unclear. There have been four reviews of the Survey:   In 1980 Arthur Hampson did a geography PhD using the Survey as one of his main sources of information to review the development of the Bahá'í community using more demographic information.	Die Umfrage umfasste historische Informationen über die Befragten - das Datum und den Ort ihrer Geburt, das Datum und den Ort ihres Beitritts zur Religion und wo sie zum Zeitpunkt der Umfrage lebten sowie ihren nationalen und religiösen Hintergrund. Die Umfrage wurde bis zum Sommer 1935 weit verbreitet. Die vollständige Sammlung der Befragten ist etwas unklar. Es gab vier Überprüfungen der Umfrage: 1980 hat Arthur Hampson eine geografische Doktorarbeit anhand der Umfrage als eine seiner Hauptinformationsquellen durchgeführt, um die Entwicklung der Bahá'í-Gemeinschaft anhand weiterer demografischer Informationen zu überprüfen.	Neutral	5						False
317	respondents	"He adds: ""I don't think you can say with certainty that blondes are smarter than others, but you can definitely say they are not any dumber."" In Russia, according to a 2011 survey by the Southern Federal University, brunettes are considered more attractive than blondes. It is important to note that among the respondents in this study were 50% men and 50% women. Another study by the University of Tampa, which also used male and female students, found male students preferred brunette women over blonde women by 40%, while female students preferred brunette women over blonde women by 48% more."	"Er fügt hinzu: ""Ich denke nicht, dass man mit Sicherheit sagen kann, dass Blondinen intelligenter als andere sind, aber man kann definitiv sagen, dass sie nicht dümmer sind."" Laut einer Umfrage der Southern Federal University aus dem Jahr 2011 gelten in Russland Brünette als attraktiver als Blondinen. Es ist wichtig zu beachten, dass unter den Befragten dieser Studie 50% Männer und 50% Frauen waren. Eine weitere Studie der University of Tampa, bei der ebenfalls männliche und weibliche Studenten teilnahmen, ergab, dass männliche Studenten brünetten Frauen gegenüber blonden Frauen um 40% bevorzugten, während weibliche Studenten brünetten Frauen gegenüber blonden Frauen um 48% mehr bevorzugten."	Neutral	4	"He adds: ""I don't think you can say with certainty that blondes are smarter than others, but you can definitely say they are not any dumber."" In Russia, according to a 2011 survey by the Southern Federal University, brunettes are considered more attractive than blondes."	2.0	It is important to note that among the respondents in this study were 50% men and 50% women.	Another study by the University of Tampa, which also used male and female students, found male students preferred brunette women over blonde women by 40%, while female students preferred brunette women over blonde women by 48% more.	1.0	True
320	newcomers	The establishment of new Arab settlements during 7th and 8th century was relatively rare. The religious transformation of the land is evident with large congregation style mosques built in cities like Tiberias, Jarash, Beth Shean, Jerusalem and possibly Cesarea. However the establishment of these mosques point to the influx of Muslim newcomers, rather than to conversion of Jews and Christians to Islam. The settlement map of the land changed dramatically between 6th and 11th century.	Die Gründung neuer arabischer Siedlungen während des 7. und 8. Jahrhunderts war relativ selten. Die religiöse Transformation des Landes zeigt sich in den großen Moscheen, die in Städten wie Tiberias, Jarash, Beth Shean, Jerusalem und möglicherweise Cesarea errichtet wurden. Allerdings weisen die Gründungen dieser Moscheen eher auf den Zustrom muslimischer Neuankömmlinge hin, als auf die Konversion von Juden und Christen zum Islam. Die Siedlungskarte des Landes veränderte sich dramatisch zwischen dem 6. und 11. Jahrhundert.	Neutral	4	The establishment of new Arab settlements during 7th and 8th century was relatively rare. The religious transformation of the land is evident with large congregation style mosques built in cities like Tiberias, Jarash, Beth Shean, Jerusalem and possibly Cesarea.	2.0	However the establishment of these mosques point to the influx of Muslim newcomers, rather than to conversion of Jews and Christians to Islam.	The settlement map of the land changed dramatically between 6th and 11th century.	1.0	True
322	newcomers	The meeting place was moved from the Legislative Council Building to the new built Legislative Council Complex in 2011. The Democratic Alliance for the Betterment and Progress of Hong Kong remained the largest party with 10 seats. Notable newcomers to the Legislative Council included Regina Ip, Priscilla Leung, Wong Yuk-man, Tanya Chan, and Paul Tse. Major events  8 October 2008: The DAB member Jasper Tsang Yok-sing who was suggested also an underground member of the Communist Party of China was elected President of the Legislative Council, became the first partisan President.	Der Treffpunkt wurde im Jahr 2011 vom Gebäude des Legislative Councils in den neu errichteten Legislative Council Complex verlegt. Die Democratic Alliance for the Betterment and Progress of Hong Kong blieb dabei die größte Partei mit 10 Sitzen. Zu den bemerkenswerten Neulingen im Legislative Council gehörten Regina Ip, Priscilla Leung, Wong Yuk-man, Tanya Chan und Paul Tse. Wichtige Ereignisse: - 8. Oktober 2008: Das DAB-Mitglied Jasper Tsang Yok-sing, der angeblich auch ein Untergrundmitglied der Kommunistischen Partei Chinas war, wurde zum Präsidenten des Legislative Councils gewählt und wurde somit der erste parteiliche Präsident.	Neutral	4	The meeting place was moved from the Legislative Council Building to the new built Legislative Council Complex in 2011. The Democratic Alliance for the Betterment and Progress of Hong Kong remained the largest party with 10 seats.	2.0	Notable newcomers to the Legislative Council included Regina Ip, Priscilla Leung, Wong Yuk-man, Tanya Chan, and Paul Tse.	Major events  8 October 2008: The DAB member Jasper Tsang Yok-sing who was suggested also an underground member of the Communist Party of China was elected President of the Legislative Council, became the first partisan President.	1.0	True
